MemoryUtilization,ModelLatency,ModelSetupTime,OverheadLatency,average_latency,cost_per_invocation,cost_per_1M_invocations
23.638002525573768,73.28666885245902,,63.54677377049181,135.563618342938,3.304601836221655e-06,3.304601836221655
12.37826281712766,33.910969312169314,,60.97570507399577,96.18791880264831,4.440846221468827e-06,4.440846221468828
8.890712954791443,36.05100319148936,,62.97209680851064,98.32795268196836,6.493006630280997e-06,6.4930066302809974
6.841696049152914,31.263772277227723,,62.331233223322336,93.54072176770673,8.076587210779434e-06,8.076587210779433
5.299023987010078,27.35226091825308,,61.845281075028,89.62921040873209,9.556250510236105e-06,9.556250510236104
4.824359379716088,28.28676059322034,,61.99060699152543,90.56371008369935,1.1460974679406819e-05,11.460974679406819
